,Country,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%)
1627,Oman,1993,0.19569,0.774791,0.218637,4.542347,1.379951,3.414918,0.650806
1628,Oman,1994,0.19585,0.775607,0.221206,4.556987,1.380239,3.413462,0.650153
1629,Oman,1995,0.195986,0.776493,0.224218,4.574564,1.376577,3.414738,0.64935
1630,Oman,1996,0.196212,0.777377,0.22655,4.580737,1.376233,3.41485,0.649486
1631,Oman,1997,0.196576,0.778412,0.22913,4.580021,1.385736,3.414441,0.65059
1632,Oman,1998,0.196994,0.779763,0.231926,4.588835,1.391799,3.420693,0.651401
1633,Oman,1999,0.197392,0.781579,0.236215,4.615891,1.385367,3.437439,0.651049
1634,Oman,2000,0.197721,0.78327,0.240447,4.644605,1.375442,3.452868,0.650435
1635,Oman,2001,0.198116,0.784466,0.243556,4.656495,1.370098,3.458,0.651037
1636,Oman,2002,0.198648,0.785385,0.245373,4.659253,1.366702,3.462904,0.652701
1637,Oman,2003,0.199186,0.786443,0.247181,4.675169,1.360319,3.473852,0.653767
1638,Oman,2004,0.199628,0.788097,0.251488,4.715519,1.338504,3.495842,0.65289
1639,Oman,2005,0.199966,0.789665,0.256436,4.748083,1.324369,3.514061,0.652206
1640,Oman,2006,0.20041,0.790079,0.259052,4.739687,1.344691,3.504759,0.655899
1641,Oman,2007,0.201002,0.789729,0.259943,4.710556,1.395491,3.48457,0.663273
1642,Oman,2008,0.201548,0.789773,0.262843,4.697933,1.44906,3.471604,0.670062
1643,Oman,2009,0.201959,0.790194,0.265776,4.698751,1.493931,3.466375,0.67468
1644,Oman,2010,0.202268,0.789867,0.265385,4.671075,1.539558,3.448564,0.679011
1645,Oman,2011,0.2026,0.788051,0.259723,4.595566,1.602081,3.415788,0.686234
1646,Oman,2012,0.202886,0.786416,0.254677,4.525968,1.664668,3.387588,0.693092
1647,Oman,2013,0.202944,0.786477,0.25438,4.51664,1.687397,3.389007,0.694211
1648,Oman,2014,0.202879,0.787228,0.255661,4.531789,1.693958,3.402352,0.692664
1649,Oman,2015,0.202797,0.7876,0.25674,4.535895,1.70443,3.412646,0.691946
1650,Oman,2016,0.202697,0.787314,0.254501,4.519805,1.727339,3.418318,0.692908
1653,Panama,1991,0.204813,0.800947,0.2352,2.845023,0.68576,2.662829,1.314364
1654,Panama,1992,0.204999,0.801011,0.236354,2.84574,0.685994,2.659873,1.314559
1655,Panama,1993,0.205161,0.801074,0.237307,2.846447,0.686902,2.65747,1.314916
1656,Panama,1994,0.205294,0.801163,0.238621,2.84727,0.687047,2.657131,1.315403
1657,Panama,1995,0.205385,0.801252,0.239557,2.848119,0.687328,2.657538,1.316027
1658,Panama,1996,0.205437,0.801225,0.241462,2.848428,0.688286,2.659093,1.317554
1659,Panama,1997,0.205474,0.80106,0.243262,2.84809,0.691671,2.661027,1.320339
1660,Panama,1998,0.205515,0.800872,0.24542,2.847562,0.695373,2.662905,1.323626
1661,Panama,1999,0.205579,0.800793,0.247724,2.847466,0.697871,2.666104,1.326683
1662,Panama,2000,0.205683,0.800923,0.249867,2.848252,0.699721,2.666444,1.328796
1663,Panama,2001,0.205874,0.801293,0.252022,2.849956,0.701113,2.66913,1.32934
1664,Panama,2002,0.206163,0.801842,0.253748,2.852316,0.702914,2.67298,1.328902
1665,Panama,2003,0.206498,0.802481,0.256514,2.854983,0.706505,2.673667,1.328495
1666,Panama,2004,0.206843,0.803182,0.258949,2.857809,0.709043,2.676213,1.329247
1667,Panama,2005,0.207134,0.803821,0.261569,2.860349,0.710948,2.677582,1.332072
1668,Panama,2006,0.207447,0.804483,0.264319,2.862896,0.711138,2.675108,1.341663
1669,Panama,2007,0.207879,0.805322,0.268026,2.866016,0.710239,2.669106,1.358762
1670,Panama,2008,0.208358,0.806191,0.271468,2.86924,0.709137,2.661105,1.378073
1671,Panama,2009,0.208828,0.806989,0.2758,2.872253,0.707738,2.654011,1.394363
1672,Panama,2010,0.209229,0.807591,0.279899,2.874593,0.708912,2.6524,1.402402
1673,Panama,2011,0.209602,0.808039,0.283714,2.876395,0.710918,2.654982,1.404515
1674,Panama,2012,0.210055,0.808557,0.288177,2.878443,0.713178,2.655422,1.406554
1675,Panama,2013,0.210583,0.809161,0.293204,2.88077,0.715977,2.657663,1.408374
1676,Panama,2014,0.211175,0.809829,0.29843,2.883288,0.718717,2.660793,1.409774
1677,Panama,2015,0.211826,0.810563,0.304011,2.886011,0.721562,2.666329,1.410564
1678,Panama,2016,0.212521,0.811328,0.310169,2.888805,0.724655,2.669997,1.410531
1681,Paraguay,1991,0.198315,1.066434,0.204847,5.975373,0.50411,2.785556,2.169006
1682,Paraguay,1992,0.198523,1.066894,0.205767,5.977373,0.505072,2.796526,2.17666
1683,Paraguay,1993,0.198691,1.067309,0.206445,5.979007,0.506959,2.806153,2.183355
1684,Paraguay,1994,0.198816,1.067653,0.207194,5.980099,0.506719,2.813845,2.188783
1685,Paraguay,1995,0.198895,1.067938,0.2078,5.981155,0.507678,2.821082,2.192437
1686,Paraguay,1996,0.198889,1.068079,0.208629,5.981414,0.507478,2.824819,2.194569
1687,Paraguay,1997,0.198797,1.068054,0.209432,5.980617,0.507764,2.828255,2.195954
1688,Paraguay,1998,0.19867,1.067956,0.210051,5.979316,0.507658,2.830085,2.197235
1689,Paraguay,1999,0.198555,1.067844,0.210819,5.978014,0.508093,2.833395,2.198905
1690,Paraguay,2000,0.198494,1.06776,0.21117,5.976978,0.507754,2.837255,2.201476
1691,Paraguay,2001,0.198481,1.067711,0.210964,5.976007,0.508997,2.843599,2.207012
1692,Paraguay,2002,0.198472,1.067657,0.211005,5.975026,0.512458,2.854846,2.215729
1693,Paraguay,2003,0.198479,1.067666,0.210821,5.97441,0.515857,2.867884,2.225935
1694,Paraguay,2004,0.198502,1.067733,0.210697,5.974291,0.518791,2.879062,2.235735
1695,Paraguay,2005,0.19855,1.067914,0.211286,5.974931,0.521008,2.887829,2.243484
1696,Paraguay,2006,0.198666,1.068397,0.211852,5.97719,0.522281,2.894314,2.25271
1697,Paraguay,2007,0.198872,1.069275,0.21382,5.981728,0.524274,2.902453,2.266258
1698,Paraguay,2008,0.19914,1.070391,0.216221,5.987616,0.527694,2.909553,2.281606
1699,Paraguay,2009,0.199419,1.071469,0.218252,5.993405,0.52973,2.917321,2.29586
1700,Paraguay,2010,0.199668,1.072284,0.221084,5.997879,0.532229,2.923385,2.306251
1701,Paraguay,2011,0.199914,1.072857,0.223115,6.000894,0.532834,2.929236,2.314594
1702,Paraguay,2012,0.200228,1.073443,0.225718,6.003971,0.533757,2.935353,2.324387
1703,Paraguay,2013,0.200591,1.07398,0.227796,6.006738,0.533491,2.941107,2.335267
1704,Paraguay,2014,0.201005,1.074511,0.230337,6.009525,0.53252,2.946082,2.347036
1705,Paraguay,2015,0.201451,1.074953,0.232781,6.011838,0.531954,2.950421,2.359245
1706,Paraguay,2016,0.201928,1.075336,0.235552,6.013757,0.530195,2.955169,2.371826
1709,Philippines,1991,0.211847,0.527458,0.110726,3.220717,0.672529,2.941468,1.064561
1710,Philippines,1992,0.212073,0.527511,0.110957,3.218667,0.671354,2.930071,1.056192
1711,Philippines,1993,0.212295,0.527532,0.111322,3.216917,0.669271,2.915946,1.046837
1712,Philippines,1994,0.212491,0.527526,0.111486,3.215568,0.666793,2.900552,1.03672
1713,Philippines,1995,0.212637,0.527495,0.111532,3.214665,0.665048,2.885948,1.026092
1714,Philippines,1996,0.212898,0.527364,0.112216,3.214081,0.662103,2.862835,1.013752
1715,Philippines,1997,0.213367,0.527112,0.112686,3.21334,0.658047,2.829757,0.999185
1716,Philippines,1998,0.213909,0.52684,0.112945,3.212754,0.653219,2.794866,0.983473
1717,Philippines,1999,0.214399,0.526661,0.113782,3.212658,0.648536,2.7643,0.967727
1718,Philippines,2000,0.214687,0.526631,0.113994,3.212918,0.643413,2.744974,0.952973
1719,Philippines,2001,0.214956,0.526982,0.114741,3.214969,0.637784,2.732641,0.937151
1720,Philippines,2002,0.21542,0.527748,0.115061,3.21925,0.631259,2.722645,0.919515
1721,Philippines,2003,0.215999,0.52876,0.115782,3.224935,0.624416,2.716396,0.903034
1722,Philippines,2004,0.216579,0.529755,0.116543,3.23053,0.619837,2.711981,0.890574
1723,Philippines,2005,0.216989,0.530349,0.117073,3.233963,0.618354,2.710132,0.884831
1724,Philippines,2006,0.217313,0.530662,0.117538,3.236495,0.619706,2.711847,0.884323
1725,Philippines,2007,0.217723,0.531045,0.118467,3.240171,0.621566,2.714691,0.885359
1726,Philippines,2008,0.218167,0.531433,0.119599,3.244205,0.623479,2.718874,0.887098
1727,Philippines,2009,0.218606,0.531782,0.120814,3.247786,0.625624,2.722347,0.888783
1728,Philippines,2010,0.218991,0.532029,0.122004,3.249933,0.628205,2.724996,0.889633
1729,Philippines,2011,0.21941,0.532257,0.123404,3.251359,0.631187,2.728667,0.889901
1730,Philippines,2012,0.219958,0.532551,0.12465,3.253039,0.632605,2.732704,0.890286
1731,Philippines,2013,0.220632,0.53293,0.126439,3.255141,0.635704,2.737509,0.890799
1732,Philippines,2014,0.221422,0.533402,0.128226,3.257721,0.638873,2.743462,0.891439
1733,Philippines,2015,0.222323,0.533985,0.130319,3.260932,0.641977,2.749335,0.892222
1734,Philippines,2016,0.223321,0.534673,0.132335,3.26487,0.64547,2.756013,0.893111
1737,Poland,1991,0.197613,0.701498,0.168913,3.420909,0.750173,2.252338,1.850918
1738,Poland,1992,0.197851,0.701811,0.169394,3.4224,0.751851,2.267182,1.86491
1739,Poland,1993,0.198092,0.702114,0.169888,3.423674,0.753542,2.280377,1.877198
1740,Poland,1994,0.198325,0.702425,0.170481,3.424783,0.756086,2.290941,1.887117
1741,Poland,1995,0.198534,0.702738,0.171014,3.425899,0.758388,2.298427,1.893764
1742,Poland,1996,0.198794,0.703025,0.172287,3.426696,0.763877,2.306339,1.897543
1743,Poland,1997,0.199137,0.703213,0.174928,3.426574,0.773691,2.313489,1.90008
1744,Poland,1998,0.199523,0.703397,0.178226,3.426331,0.786252,2.320303,1.902469
1745,Poland,1999,0.199888,0.703572,0.181307,3.426259,0.798461,2.323037,1.905621
1746,Poland,2000,0.200181,0.703781,0.184152,3.426843,0.806279,2.32588,1.910661
1747,Poland,2001,0.200494,0.704119,0.186359,3.429623,0.813259,2.319913,1.920361
1748,Poland,2002,0.200909,0.704585,0.188666,3.434662,0.82137,2.308672,1.934535
1749,Poland,2003,0.201363,0.705095,0.190732,3.440402,0.828421,2.29521,1.949899
1750,Poland,2004,0.201792,0.705578,0.192924,3.445345,0.83499,2.281669,1.963157
1751,Poland,2005,0.202141,0.705975,0.19518,3.448073,0.836957,2.274279,1.971036
1752,Poland,2006,0.202537,0.706487,0.197943,3.450077,0.835895,2.27436,1.977688
1753,Poland,2007,0.203086,0.707248,0.200728,3.453276,0.832296,2.276089,1.98779
1754,Poland,2008,0.203692,0.708097,0.204831,3.45686,0.826505,2.279985,1.998884
1755,Poland,2009,0.20426,0.708863,0.207779,3.45996,0.819354,2.282486,2.008557
1756,Poland,2010,0.204688,0.709368,0.211113,3.461724,0.815272,2.28315,2.014249
1757,Poland,2011,0.205038,0.709695,0.213375,3.462333,0.811592,2.280113,2.017483
1758,Poland,2012,0.205428,0.710045,0.215967,3.462553,0.808365,2.277805,2.021369
1759,Poland,2013,0.205858,0.710433,0.218686,3.462549,0.804833,2.2738,2.02574
1760,Poland,2014,0.206321,0.710861,0.221683,3.462358,0.801562,2.268372,2.030482
1761,Poland,2015,0.206806,0.711308,0.224348,3.461991,0.797481,2.263833,2.035273
1762,Poland,2016,0.207302,0.711771,0.226805,3.461527,0.793756,2.257029,2.039924
1765,Portugal,1991,0.246088,0.922922,0.412269,5.335576,0.673506,4.729642,1.164669
1766,Portugal,1992,0.246563,0.923879,0.417645,5.340536,0.673652,4.716369,1.168727
1767,Portugal,1993,0.246985,0.9247,0.423009,5.344532,0.674726,4.702669,1.174235
1768,Portugal,1994,0.247328,0.925318,0.42754,5.347208,0.675491,4.690671,1.180769
1769,Portugal,1995,0.247568,0.925712,0.432339,5.348533,0.67709,4.679851,1.187652
1770,Portugal,1996,0.247745,0.925957,0.438741,5.349101,0.681905,4.671298,1.199356
1771,Portugal,1997,0.247925,0.926224,0.445821,5.349818,0.690576,4.667101,1.217821
1772,Portugal,1998,0.248097,0.926487,0.453441,5.350532,0.6997,4.664418,1.23878
1773,Portugal,1999,0.248237,0.92667,0.460298,5.350991,0.708142,4.663462,1.257797
1774,Portugal,2000,0.248369,0.926881,0.465799,5.351684,0.712897,4.663838,1.270691
1775,Portugal,2001,0.248486,0.926252,0.469683,5.35148,0.714561,4.680431,1.278205
1776,Portugal,2002,0.248622,0.924605,0.47356,5.350923,0.713759,4.71645,1.284094
1777,Portugal,2003,0.248759,0.922649,0.47712,5.35053,0.712051,4.759833,1.288625
1778,Portugal,2004,0.248862,0.921038,0.480292,5.350485,0.70967,4.796305,1.291815
1779,Portugal,2005,0.248916,0.920503,0.484077,5.351409,0.706347,4.808875,1.293694
1780,Portugal,2006,0.248918,0.920982,0.487375,5.354362,0.699766,4.80553,1.294957
1781,Portugal,2007,0.248874,0.921734,0.491157,5.358942,0.690426,4.803936,1.296047
1782,Portugal,2008,0.248821,0.9226,0.495106,5.364204,0.680296,4.795229,1.296875
1783,Portugal,2009,0.248755,0.923296,0.49907,5.368501,0.672078,4.786921,1.296957
1784,Portugal,2010,0.248722,0.923709,0.501449,5.371129,0.669327,4.774924,1.296311
1785,Portugal,2011,0.248717,0.923906,0.503632,5.372365,0.671262,4.7539,1.294469
1786,Portugal,2012,0.248741,0.924146,0.505364,5.373829,0.673695,4.718802,1.291525
1787,Portugal,2013,0.248794,0.924423,0.506904,5.375392,0.67753,4.675021,1.287392
1788,Portugal,2014,0.248883,0.924747,0.508989,5.377254,0.683347,4.622827,1.282311
1789,Portugal,2015,0.249004,0.925073,0.510327,5.37913,0.690379,4.561403,1.276458
1790,Portugal,2016,0.24916,0.925408,0.512185,5.380981,0.699273,4.494714,1.269966
1793,Puerto Rico,1991,0.208884,0.938119,0.359352,4.68152,1.088534,2.813477,2.097476
1794,Puerto Rico,1992,0.209368,0.93824,0.362233,4.690676,1.140998,2.823392,2.108158
1795,Puerto Rico,1993,0.209788,0.938406,0.365533,4.698462,1.185814,2.832339,2.113811
1796,Puerto Rico,1994,0.210115,0.938563,0.369206,4.703951,1.222387,2.836966,2.115659
1797,Puerto Rico,1995,0.21033,0.938718,0.371902,4.706598,1.245504,2.837766,2.114897
1798,Puerto Rico,1996,0.210462,0.938914,0.375744,4.707264,1.261428,2.831825,2.10399
1799,Puerto Rico,1997,0.210568,0.93919,0.379777,4.70742,1.277754,2.818784,2.078846
1800,Puerto Rico,1998,0.210671,0.939534,0.38394,4.707601,1.292685,2.801982,2.045804
1801,Puerto Rico,1999,0.210785,0.93988,0.38763,4.707943,1.304329,2.785314,2.011272
1802,Puerto Rico,2000,0.210923,0.940156,0.391329,4.708536,1.307803,2.776026,1.981698
1803,Puerto Rico,2001,0.21119,0.940449,0.395423,4.709758,1.307047,2.772486,1.952747
1804,Puerto Rico,2002,0.211606,0.940806,0.400447,4.711284,1.302836,2.769536,1.918719
1805,Puerto Rico,2003,0.212069,0.941189,0.405448,4.712828,1.294977,2.768037,1.883933
1806,Puerto Rico,2004,0.212467,0.941534,0.408882,4.714137,1.284069,2.765808,1.852428
1807,Puerto Rico,2005,0.212679,0.941738,0.411,4.714803,1.271908,2.763139,1.828176
1808,Puerto Rico,2006,0.212709,0.941808,0.411977,4.711843,1.250206,2.757174,1.809716
1809,Puerto Rico,2007,0.212668,0.94184,0.412885,4.704561,1.21474,2.747134,1.79294
1810,Puerto Rico,2008,0.21259,0.94183,0.413065,4.695654,1.17177,2.738188,1.777734
1811,Puerto Rico,2009,0.212515,0.941822,0.413018,4.688132,1.129682,2.728431,1.764024
1812,Puerto Rico,2010,0.212477,0.941821,0.413657,4.684722,1.093685,2.725618,1.75171
1813,Puerto Rico,2011,0.212459,0.94181,0.413561,4.684156,1.063787,2.725602,1.740142
1814,Puerto Rico,2012,0.212442,0.94186,0.413822,4.683885,1.036089,2.724971,1.728964
1815,Puerto Rico,2013,0.212419,0.941913,0.413728,4.683593,1.006709,2.724364,1.718295
1816,Puerto Rico,2014,0.212389,0.941959,0.413598,4.683233,0.978507,2.724716,1.708299
1817,Puerto Rico,2015,0.212372,0.942083,0.413388,4.683272,0.953737,2.724765,1.699258
1818,Puerto Rico,2016,0.212354,0.942212,0.413068,4.683273,0.929357,2.724418,1.691221
1821,Qatar,1991,0.208859,0.818804,0.281168,4.456655,2.008873,3.68586,0.732617
1822,Qatar,1992,0.209073,0.819486,0.277479,4.462854,2.012111,3.686797,0.731149
1823,Qatar,1993,0.209283,0.820095,0.275428,4.46867,2.01564,3.687217,0.729624
1824,Qatar,1994,0.209478,0.820711,0.274157,4.4749,2.019912,3.690573,0.727968
1825,Qatar,1995,0.209643,0.821436,0.274153,4.482548,2.025959,3.694272,0.726144
1826,Qatar,1996,0.209822,0.822345,0.27729,4.491353,2.033331,3.699804,0.724146
1827,Qatar,1997,0.210048,0.823432,0.28246,4.500951,2.044736,3.707781,0.722116
1828,Qatar,1998,0.210304,0.824593,0.289668,4.509764,2.05547,3.714532,0.720234
1829,Qatar,1999,0.210584,0.825623,0.296494,4.516276,2.064551,3.718892,0.718527
1830,Qatar,2000,0.210871,0.826266,0.301971,4.519571,2.066228,3.719959,0.716918
1831,Qatar,2001,0.211285,0.826718,0.306831,4.520539,2.011146,3.716088,0.714718
1832,Qatar,2002,0.211902,0.827151,0.311036,4.518565,1.884796,3.705942,0.711972
1833,Qatar,2003,0.212586,0.827383,0.316182,4.510815,1.738364,3.690285,0.709433
1834,Qatar,2004,0.213212,0.827348,0.319571,4.49813,1.617769,3.672239,0.707873
1835,Qatar,2005,0.213659,0.826796,0.320742,4.478903,1.576526,3.653271,0.708451
1836,Qatar,2006,0.214003,0.825935,0.321023,4.455796,1.608198,3.626432,0.711776
1837,Qatar,2007,0.214384,0.824804,0.319637,4.427889,1.672419,3.591513,0.717358
1838,Qatar,2008,0.214775,0.823391,0.318032,4.394091,1.753505,3.551997,0.724053
1839,Qatar,2009,0.215105,0.822013,0.315596,4.362986,1.832219,3.5173,0.730138
